node_id,node_type,node_name
W4391185418,Paper,Comparative Perspectives on the Depiction of Women in Ancient Vietnam and Korea’s Society: Focusing on the Analysis of Vietnam’s The Trial at the Dragon King’s Palace (in Truyen Ki Man Luc) and Korea’s The Tale of Lady Suro (in Samguk Yusa)
W4391186569,Paper,International tourists’ satisfaction towards online banking services in Ho Chi Minh City
W4391445568,Paper,Optical properties of Eu3+ - doped Sr2TiO4 phosphor powder synthesised by solid-phase reaction method
W4391826672,Paper,University as a brand : Lessons from Vietnams higher education branding
W4392346811,Paper,Precursor influence on the raman spectrum of KNNLiTaLa0.01 prepared by two different methods
W4392709346,Paper,"Effects of dust storm and wildfire events on phytoplankton growth in the Southern Ocean and Tasman Sea, southeast Australia"
W4392709529,Paper,Predicting future salinity variability in the Ca Mau Peninsula due to Climate Change
W4392810746,Paper,Preface
W4392949586,Paper,An asymmetric V-shaped distribution
W4392985494,Paper,Scientific Knowledge in Bacon Philosophy: Insights from Dialectical Materialism
W4393066106,Paper,A Design of SIW-Cavity Reconfigurable Antenna for MIMO Wireless Communication Applications
W4393336473,Paper,Management of a severe skeletal open bite case using temporary anchorage devices and multiloop edgewise arch wire technique technique
W4393384981,Paper,Investigating Professional Development Policy and Practice for Educational Policy-Makers in Vietnam: An Exploratory Study
W4393746121,Paper,An updated checklist of Celastraceae in Vietnam
W4393804002,Paper,An updated checklist of Celastraceae in Vietnam
W4394784474,Paper,From Parent's COVID-19 Stress to Children and Young People's Behavior Problems: The Mediating Role of Parental Burnout and the Buffering Role of Parenting Behaviors
W4394998404,Paper,Exploring the Use of Multimedia in Addressing the Needs of Mixed-Level English Learners in Vietnam
W4395449962,Paper,"A non-boundary-fitted-grid method, based on compact integrated-RBF approximations, for solving differential problems in multiply-connected domains"
W4396619621,Paper,Design and Implementation of an RFID System for Order Tracking in Smart Manufacturing: A Case Study of a Mechanical Factory
W4396628329,Paper,Improve Productivity and Quality Using Value Stream Mapping Method. A Case Study in LED Bulbs Factory
W4396664305,Paper,Determinants of electronic word of mouth in the restaurant industry: An evidence from Vietnam
W4396700771,Paper,"Understanding Hotel Employees’ Perceptions of Guests with Disabilities in Ho Chi Minh City, Vietnam"
W4396875764,Paper,Fire Safe Medical Oxygen Delivery for Aerospace Environments
W4397009991,Paper,Correction: A topological path to the formation of a quasi-planar B<sub>70</sub> boron cluster and its dianion
W4398228557,Paper,Influencers' Perception of Personal Branding on Social Media in Vietnam
W4398789713,Paper,Existence and well-posed results for nonclassical diffusion systems with nonlocal diffusion
W4399013222,Paper,"Academic stress among students of Van Lang University, Vietnam"
W4399751774,Paper,Diễn ngôn lịch sử trong tiểu thuyết của Hoàng Quốc Hải
W4399763896,Paper,Isolation and screening rhizobacteria to control <i>Gilbertella persicaria</i> causing dragon fruit rot
W4399982943,Paper,E-commerce legislation in some countries - lessons for Vietnam
W4400130420,Paper,"Aquatic invertebrates and their correlation with the basic abiotic factors in the coastal water of Can Gio, Southern Vietnam"
W4400259404,Paper,Marketing and Advertising: Shifting from Conventional to Digital Marketing
W4400346316,Paper,Deep Learning of Electron Density for Predicting Energies: The Case of Boron Clusters
W4400389534,Paper,RESEARCH ON THE RELATIONSHIP BETWEEN VIETNAM AND NORTH KOREA SINCE THE 2000s
W4400420277,Paper,The Importance of Self-Development Podcasts to Improving Mental Health in Generation Z
W4400574861,Paper,Expression of the Discoidin Domain Receptor Family Depended on Glucose and Their High Expression in Arterial Tissues in the Rat Model of Type 2 Diabetes
W4400733488,Paper,TourMapQA: using deep learning to develop a vietnam map-based tourism question answering system
W4400889849,Paper,ĐÁNH GIÁ MỨC ĐỘ NHIỄM KHUẨN VÀ KIỂM TRA TÍNH ĐỀ KHÁNG KHÁNG SINH CỦA VI KHUẨN GÂY BỆNH PHÂN LẬP ĐƯỢC TỪ MICROPHONE - DỤNG CỤ HỖ TRỢ DẠY HỌC TẠI MỘT SỐ TRƯỜNG ĐẠI HỌC TẠI TP.HCM
W4400934330,Paper,An Investigation of the Current Insights of Vietnam National Athletes’ Sport Injury Anxiety
W4400937770,Paper,"Dryopteris microlepioides, a new synonym of Trichoneuron microlepioides (Dryopteridaceae)"
W4401179614,Paper,Multimodal Approach to Tourism Advertising Discourses
W4401275036,Paper,CEO Overpower and Real Earning Manipulation in Family Businesses: Do Ownership Structures Matter?
W4401470304,Paper,Students' Attitudes towards Teaching and Learning Semantics through Pop Culture
W4401517445,Paper,"Current Status of Conservation and Exploitation of Unique Values of Typical Folk Art Forms in Tourism Development in Ethnic Minorities in Ha Giang Province, Vietnam"
W4401550576,Paper,Abstracts of the 4th International Conference of TESOL & Education
W4401617376,Paper,The Deployment of Blended Learning for English Vocabulary Enhancement
W4401831013,Paper,Observer-based single-phase robustness sliding mode controller for the pitch control of a variable speed wind turbine
W4401948907,Paper,"Air pollution emission inventory in Hanoi City, Vietnam"
W4401959784,Paper,Developing a Circular Economy in Ho Chi Minh City: A Content Analysis-Based SWOT Analysis
W4401960308,Paper,Sobolev‐type regularization method for the backward diffusion equation with fractional Laplacian and time‐dependent coefficient
W4402043000,Paper,Enlightenment thoughts in Vietnam and Korea: Focusing on the thoughts of renovated education by Nguyen Truong To (1830-1871) and Yu Gil-Jun (1856-1914)
W4402129400,Paper,Outstanding Potential for Treating Wastewater from Office Buildings Using Fixed Activated Sludge with Attached Growth Process
W4402533417,Paper,RATIONALISM AND ENLIGHTENMENT’S SPIRIT: THE LEADING SPIRIT OF THE FRENCH ENLIGHTENMENT PHILOSOPHY IN THE 18TH CENTURY
W4402557116,Paper,Analysis of E-Commerce Law Using Two-Stage Model PLS-SEM Base Neural Net-work: A Case Study in Vietnam
W4402847072,Paper,The Analysis of Implicatures in Vietnamese Local Brand Slogans
W4402876258,Paper,Combinatorial algorithms for the minmax robust median subtree problem on tree networks with interval vertex weights
W4402894282,Paper,"Current Status of Conservation and Exploitation of Unique Values of Typical Folk Art Forms in Tourism Development in Ethnic Minorities in Ha Giang Province, Vietnam"
W4403071246,Paper,Determinants of Vietnamese bank profitability: comparisons between before and during COVID-19 pandemic periods
W4403134195,Paper,The Finitude of the Human and the World of the None-Whole: On the Aesthetics of Existence in Korean Modernist Literature in the Posthuman Age
W4403155959,Paper,Effects of mini-implant anchorage on mandibular rotation and esthetic outcomes in hyperdivergent skeletal Class II malocclusion treatment
W4403457169,Paper,Plastic Pollution in South and Southeast Asia: Challenges and Sustainable Solutions
W4404044791,Paper,Sculpture Training Before the Development of Digital Sculpture and Artificial Intelligence (AI): A Comparison of Some Sculpture Undergraduate Programs in Vietnam and the USA
W4404174159,Paper,Chitosan and Its Biomass Composites in Applications
W4404367010,Paper,Insights and implications from the study on meniscus reconstruction using tendon autograft
W4404419098,Paper,Microparticle- and Nanoparticle-enabled Biocompatible Coatings in Drug Delivery Systems
W4404837890,Paper,The relationship between social support and suicidal ideation among college students in Vietnam
W4405130076,Paper,Learner Engagement With Feedback in Essay Writing
W4405135580,Paper,Optimizing axial bearing capacity estimation of pre-bored grouted planted nodular (PGPN) pile: Enriched dataset and genetic algorithm approach
W4405335093,Paper,Morphological Details Confirm the Synonymization of Polygala barbellata within P. tonkinensis (Polygalaceae) in China and Vietnam
W4405378921,Paper,Efficiency enhancement of photovoltaic solar cell system using phase change material (PCM)
W4405387853,Paper,Developing Vietnam's real estate market during the crisis period (2020-2023)
W4405483602,Paper,Schistosomal appendicitis: A serious and often misdiagnosed condition
W4405592947,Paper,"Analysing the urban morphology of Hoi An ancient city, Quang Nam province in sustainable coastal tourism, vision to 2045"
W4405757553,Paper,Accuracy of Estimated Glomerular Filtration Rate Equations in Potential Vietnamese Living Kidney Donors
W4405945941,Paper,Maximizing oil production efficiency in mature field: a strategic approach to optimizing recovery and extending field life
W4405957313,Paper,Synthesis and Cytotoxicity against HEP-G2 Tumor Cell Line of the Seven Novel Hybrid Compounds based on 2-mercapto-3- arylquinazolin-4(3H)-one Scaffold Bearing Morpholine Ring via a Two-carbon Chain
W4405992004,Paper,"Challenges in Conservation of Architectural Heritage and Tourism Development in Urban Areas: A Case Study in Ho Chi Minh City, Vietnam"
W4406110549,Paper,"Integrating Orbital and Proximal Thermal Infrared Remote Sensing Data for Mapping Ilmenite in the Coastal Plain of Rio Grande do Sul, Brazil"
W4406734969,Paper,Torsional Sensitivity and Resonance Tuning in Width-Varying AFM Microcantilevers
W4406848700,Paper,Utilizing Collaborative Video Projects in Interpreter Training: English-majored Students’ Perceptions and Experiences
W4406970545,Paper,Correcting multiple spaces in adult patient with precise tooth movement control using in-house clear aligners.
W4407060664,Paper,Aesthetic orthodontic treatment to correct iatrogenic lingual malocclusion using In-House clear aligners.
W4407130410,Paper,Advanced Cryptocurrency Price Prediction: Incorporating Time-Reversed ARIMA and BVIC
W4407159495,Paper,XÁC ĐỊNH TÍNH CHẤT VI SINH VÀ THÀNH PHẦN HÓA HỌC CỦA RƯỢU CHANH CHUỐI LÊN MEN TỰ NHIÊN
W4407370804,Paper,"Synchronous computer-mediated recasts, auditory processing, and categorical perception of VOT in stops: evidence from L2 Mandarin of Indonesian learners"
W4407436069,Paper,Exploring the Impact of Employee Experience on Employee Retention
W4407561213,Paper,Beyond Low Prevalence: Exploring Antibiotic Resistance and Virulence Profiles in Sri Lankan Helicobacter pylori with Comparative Genomics
W4407670121,Paper,Sustainability in Pharmaceutical Formulation and Processing: Case Studies on Eco-Friendly Micronisation and Nanonisation Approaches
W4407899193,Paper,EFL Students’ Perceptions in Collaborative Writing via Google Docs: A Case Study at Van Lang University
W4407908882,Paper,Development and Optimisation of a red ginseng Beverage from <b> <i>Codonopsis javanica</i> </b> in Vietnam: Sensory and Microbial Safety Evaluation
W4408000429,Paper,Fabrication and evaluation of BerNPs regarding the growth and development of <i>Streptococcus mutans</i>
W4408028742,Paper,Information Technology Revolution: Its Impact on the World of Work in the Digital Era
W4408040591,Paper,TOURIST PERCEPTIONS OF HO CHI MINH CITY’S TOURISM: ANALYZING YOUTUBE SOCIAL MEDIA COMMENTS
W4408078575,Paper,EFL In-service Teachers and Teachers' Perceptions of Challenges in Teaching Idioms to B1 Learners
W4408078682,Paper,EFL Learners’ Perceptions of Translanguaging in English classes at an HCM English Centre
W4408200799,Paper,Enhancing Performance of Full-Duplex Cooperative NOMA Systems via Reconfigurable Intelligent Surface
W4408235709,Paper,Reconfigurable and Multiband Graphene THz Antenna Design Optimized Using Machine Learning
W4408465787,Paper,TEACHING STEM IN SCIENCE AND CHEMISTRY CONTRIBUTES TO DEVELOPING SCIENTIFIC RESEARCH COMPETENCE FOR STUDENTS
W4408719264,Paper,Surface activity of n-carboxylic acids
W4408722193,Paper,Enhanced Antibacterial Activities with Low Toxicity of Silver-Decorated Tungsten Oxide Nanoflakes Prepared via Facile Hydrothermal Method
W4408940629,Paper,Profitable Investment Channels of Vietnamese Commercial Banks (2018–2024)
W4408960506,Paper,"Reliability and validity of Vietnamese version of the Knowledge, Attitudes, Access, and Confidence Evaluation questionnaire"
W4409008032,Paper,Ho Chi Minh's Thought on Education of Social Security and Suggestions for Vietnam
W4409269297,Paper,Art Education in the Era of Artificial Intelligence: The Experience of Vietnam and Western Trends
W4409293757,Paper,"Brand Values of the Lecturers and the Leadership Style Contribute to Enhancing University Branding: A Case Study at Private Universities in Ho Chi Minh City, Vietnam"
